,expected,response,precision,rt,trial,tache,participant,ordre
2295,different,same,0.0,544.1765169962309,69.0,2.0,6,321
2296,different,different,1.0,567.6952340290882,70.0,2.0,6,321
2297,same,same,1.0,406.0335940448567,71.0,2.0,6,321
2298,same,same,1.0,549.914917035494,72.0,2.0,6,321
2299,different,different,1.0,505.85475499974564,73.0,2.0,6,321
2300,different,different,1.0,524.6867890236899,74.0,2.0,6,321
2301,different,different,1.0,562.10842798464,75.0,2.0,6,321
2302,same,different,0.0,483.135337010026,76.0,2.0,6,321
2303,different,different,1.0,610.3297200170346,77.0,2.0,6,321
2304,different,different,1.0,546.2060739519075,78.0,2.0,6,321
2305,same,same,1.0,614.7031480213627,79.0,2.0,6,321
2306,same,same,1.0,469.2921999958344,80.0,2.0,6,321
2307,different,same,0.0,493.7148470198736,81.0,2.0,6,321
2308,different,different,1.0,918.2309820316732,82.0,2.0,6,321
2309,same,same,1.0,583.4055329905823,83.0,2.0,6,321
2310,different,different,1.0,676.5333019429818,84.0,2.0,6,321
2311,different,different,1.0,657.6467480044812,85.0,2.0,6,321
2312,different,different,1.0,530.2813589805737,86.0,2.0,6,321
2313,same,same,1.0,529.1466749622487,87.0,2.0,6,321
2314,same,same,1.0,627.0907699945383,88.0,2.0,6,321
2315,different,different,1.0,533.0513080116361,89.0,2.0,6,321
2316,different,different,1.0,494.7107410407625,90.0,2.0,6,321
2317,same,same,1.0,445.92827104497707,91.0,2.0,6,321
2318,same,same,1.0,434.3457429786213,92.0,2.0,6,321
2319,same,same,1.0,476.7445879988372,93.0,2.0,6,321
2320,different,different,1.0,414.59485999075696,94.0,2.0,6,321
2321,different,different,1.0,612.8468469833024,95.0,2.0,6,321
2322,same,same,1.0,487.3591170180589,96.0,2.0,6,321
2323,different,different,1.0,573.9480779739097,1.0,1.0,7,123
2324,different,different,1.0,497.0989020075649,2.0,1.0,7,123
2325,different,different,1.0,466.0611359868199,3.0,1.0,7,123
2326,same,same,1.0,401.6825559083373,4.0,1.0,7,123
2327,same,same,1.0,454.7498100437224,5.0,1.0,7,123
2328,same,same,1.0,396.9818470068276,6.0,1.0,7,123
2329,different,different,1.0,521.8607279239222,7.0,1.0,7,123
2330,different,different,1.0,438.0925439763814,8.0,1.0,7,123
2331,different,different,1.0,459.436628036201,9.0,1.0,7,123
2332,same,same,1.0,376.6655039507896,10.0,1.0,7,123
2333,different,different,1.0,380.2423740271479,11.0,1.0,7,123
2334,different,same,0.0,480.4595599416643,12.0,1.0,7,123
2335,same,different,0.0,459.3528650002554,13.0,1.0,7,123
2336,different,different,1.0,494.186693103984,14.0,1.0,7,123
2337,same,same,1.0,406.2973199179396,15.0,1.0,7,123
2338,same,same,1.0,467.5228470005095,16.0,1.0,7,123
2339,same,same,1.0,419.8504969244823,17.0,1.0,7,123
2340,same,same,1.0,500.9233989985661,18.0,1.0,7,123
2341,same,same,1.0,460.2210939629003,19.0,1.0,7,123
2342,different,different,1.0,390.49385499674827,20.0,1.0,7,123
2343,same,same,1.0,581.8467619828879,21.0,1.0,7,123
2344,different,different,1.0,1100.8085770299658,22.0,1.0,7,123
2345,same,same,1.0,560.1364889880642,23.0,1.0,7,123
2346,different,different,1.0,796.0465740179643,24.0,1.0,7,123
2347,different,different,1.0,629.3768709292635,25.0,1.0,7,123
2348,same,same,1.0,578.4196010790765,26.0,1.0,7,123
2349,same,same,1.0,540.0545499287546,27.0,1.0,7,123
2350,same,same,1.0,486.2604959635064,28.0,1.0,7,123
2351,same,same,1.0,463.1196480477229,29.0,1.0,7,123
2352,different,different,1.0,422.7190760429949,30.0,1.0,7,123
2353,same,same,1.0,400.9912799810991,31.0,1.0,7,123
2354,different,different,1.0,435.5865209363401,32.0,1.0,7,123
2355,same,same,1.0,408.6573650129139,33.0,1.0,7,123
2356,same,same,1.0,474.9796179821715,34.0,1.0,7,123
2357,different,different,1.0,444.827027968131,35.0,1.0,7,123
2358,different,different,1.0,511.0685219988227,36.0,1.0,7,123
2359,different,different,1.0,491.6888300795108,37.0,1.0,7,123
2360,different,different,1.0,444.7646590415388,38.0,1.0,7,123
2361,different,different,1.0,354.7348569845781,39.0,1.0,7,123
2362,different,different,1.0,430.1740519003943,40.0,1.0,7,123
2363,same,same,1.0,548.150931019336,41.0,1.0,7,123
2364,different,different,1.0,338.88504805509,42.0,1.0,7,123
2365,same,same,1.0,473.3953189570457,43.0,1.0,7,123
2366,different,different,1.0,358.3144950680435,44.0,1.0,7,123
2367,different,different,1.0,381.2298009870574,45.0,1.0,7,123
2368,same,same,1.0,388.37694900576025,46.0,1.0,7,123
2369,different,different,1.0,492.5719179445878,47.0,1.0,7,123
2370,different,different,1.0,427.3793059401214,48.0,1.0,7,123
2371,same,same,1.0,484.10626698751,49.0,1.0,7,123
2372,different,different,1.0,374.6435840148479,50.0,1.0,7,123
2373,different,different,1.0,394.01460997760296,51.0,1.0,7,123
2374,same,same,1.0,376.117842970416,52.0,1.0,7,123
2375,same,different,0.0,393.2739819865674,53.0,1.0,7,123
2376,same,same,1.0,448.83807795122266,54.0,1.0,7,123
2377,different,different,1.0,566.0090569872409,55.0,1.0,7,123
2378,same,same,1.0,439.083602046594,56.0,1.0,7,123
2379,same,same,1.0,465.7222609966993,57.0,1.0,7,123
2380,same,same,1.0,389.14143911097204,58.0,1.0,7,123
2381,same,same,1.0,453.5430039977655,59.0,1.0,7,123
2382,different,different,1.0,465.7156330067664,60.0,1.0,7,123
2383,same,same,1.0,420.2017940115184,61.0,1.0,7,123
2384,different,different,1.0,478.7787629757077,62.0,1.0,7,123
2385,same,same,1.0,443.9808720489964,63.0,1.0,7,123
2386,different,different,1.0,472.4765259306878,64.0,1.0,7,123
2387,same,same,1.0,429.0410049725324,65.0,1.0,7,123
2388,same,same,1.0,439.87891694996506,66.0,1.0,7,123
2389,same,same,1.0,431.3078330596909,67.0,1.0,7,123
2390,same,same,1.0,385.888630989939,68.0,1.0,7,123
2391,same,same,1.0,381.8621869431809,69.0,1.0,7,123
2392,same,same,1.0,333.12454097904265,70.0,1.0,7,123
2393,same,same,1.0,445.959770004265,71.0,1.0,7,123
2394,different,different,1.0,386.24946598429227,72.0,1.0,7,123
2395,different,different,1.0,437.2375630773604,73.0,1.0,7,123
2396,different,same,0.0,442.2741270391271,74.0,1.0,7,123
2397,different,different,1.0,524.0503989625722,75.0,1.0,7,123
2398,same,same,1.0,469.876219984144,76.0,1.0,7,123
2399,different,different,1.0,462.5165570760146,77.0,1.0,7,123
2400,different,different,1.0,481.0179959749803,78.0,1.0,7,123
2401,same,same,1.0,424.1770799271761,79.0,1.0,7,123
2402,same,same,1.0,525.3151470096782,80.0,1.0,7,123
2403,different,different,1.0,470.8881750702858,81.0,1.0,7,123
2404,different,different,1.0,428.18152299150825,82.0,1.0,7,123
2405,different,different,1.0,521.1579879978672,83.0,1.0,7,123
2406,same,same,1.0,477.8311309637502,84.0,1.0,7,123
2407,different,different,1.0,375.4923850065097,85.0,1.0,7,123
2408,same,same,1.0,492.6465030293912,86.0,1.0,7,123
2409,same,same,1.0,416.03921505156893,87.0,1.0,7,123
2410,different,different,1.0,353.26208092737943,88.0,1.0,7,123
2411,different,different,1.0,423.3619050355628,89.0,1.0,7,123
2412,different,different,1.0,447.4397740559653,90.0,1.0,7,123
2413,different,different,1.0,430.54374295752496,91.0,1.0,7,123
2414,same,same,1.0,483.9119019452482,92.0,1.0,7,123
2415,different,different,1.0,411.2417589640245,93.0,1.0,7,123
2416,same,same,1.0,411.5525259403512,94.0,1.0,7,123
2417,different,different,1.0,371.8261260073632,95.0,1.0,7,123
2418,same,same,1.0,500.71876298170537,96.0,1.0,7,123
2419,same,same,1.0,478.2607,1.0,1.0,10,123
2420,different,different,1.0,386.0289,2.0,1.0,10,123
2421,different,different,1.0,523.1707,3.0,1.0,10,123
2422,same,same,1.0,448.46670000000006,4.0,1.0,10,123
2423,same,same,1.0,474.6206,5.0,1.0,10,123
2424,different,different,1.0,461.5384,6.0,1.0,10,123
2425,different,different,1.0,528.8735,7.0,1.0,10,123
2426,same,same,1.0,410.9307,8.0,1.0,10,123
2427,same,same,1.0,570.3588000000001,9.0,1.0,10,123
2428,same,different,0.0,498.8666,10.0,1.0,10,123
2429,different,different,1.0,401.9817,11.0,1.0,10,123
2430,different,different,1.0,558.0053,12.0,1.0,10,123
2431,same,same,1.0,456.8041,13.0,1.0,10,123
2432,same,same,1.0,460.2795,14.0,1.0,10,123
2433,same,same,1.0,400.32199999999995,15.0,1.0,10,123
2434,different,different,1.0,457.6552,16.0,1.0,10,123
2435,different,different,1.0,463.15690000000006,17.0,1.0,10,123
2436,different,different,1.0,498.16339999999997,18.0,1.0,10,123
2437,same,same,1.0,414.44079999999997,19.0,1.0,10,123
2438,different,different,1.0,441.66709999999995,20.0,1.0,10,123
2439,different,different,1.0,422.34209999999996,21.0,1.0,10,123
2440,same,different,0.0,508.36530000000005,22.0,1.0,10,123
2441,same,different,0.0,444.37669999999997,23.0,1.0,10,123
2442,different,different,1.0,553.3977,24.0,1.0,10,123
2443,different,different,1.0,524.1781,25.0,1.0,10,123
2444,different,different,1.0,410.36819999999994,26.0,1.0,10,123
2445,different,different,1.0,524.0285,27.0,1.0,10,123
2446,different,different,1.0,508.5322,28.0,1.0,10,123
2447,different,different,1.0,437.40810000000005,29.0,1.0,10,123
2448,different,different,1.0,462.8335,30.0,1.0,10,123
2449,different,different,1.0,445.27380000000005,31.0,1.0,10,123
2450,different,different,1.0,488.17690000000005,32.0,1.0,10,123
2451,different,different,1.0,515.6532000000001,33.0,1.0,10,123
2452,same,same,1.0,500.36120000000005,34.0,1.0,10,123
2453,same,same,1.0,609.5376,35.0,1.0,10,123
2454,same,same,1.0,443.11400000000003,36.0,1.0,10,123
2455,different,different,1.0,467.1524,37.0,1.0,10,123
2456,same,different,0.0,662.0477,38.0,1.0,10,123
2457,same,same,1.0,599.5673,39.0,1.0,10,123
2458,same,same,1.0,534.3149999999999,40.0,1.0,10,123
2459,different,different,1.0,534.0034,41.0,1.0,10,123
2460,same,same,1.0,569.8483,42.0,1.0,10,123
2461,same,same,1.0,445.8137,43.0,1.0,10,123
2462,same,same,1.0,501.3455,44.0,1.0,10,123
2463,same,same,1.0,508.2505999999999,45.0,1.0,10,123
2464,different,different,1.0,472.21009999999995,46.0,1.0,10,123
2465,different,different,1.0,730.7022,47.0,1.0,10,123
2466,different,different,1.0,759.9935999999999,48.0,1.0,10,123
2467,same,different,0.0,637.1078,49.0,1.0,10,123
2468,same,same,1.0,772.6105,50.0,1.0,10,123
2469,different,different,1.0,623.592,51.0,1.0,10,123
2470,same,same,1.0,518.595,52.0,1.0,10,123
2471,same,same,1.0,446.0514,53.0,1.0,10,123
2472,different,different,1.0,666.4703000000001,54.0,1.0,10,123
2473,same,same,1.0,456.7264,55.0,1.0,10,123
2474,different,different,1.0,543.3293,56.0,1.0,10,123
2475,same,same,1.0,556.5491999999999,57.0,1.0,10,123
2476,same,same,1.0,476.2972,58.0,1.0,10,123
2477,different,different,1.0,505.19020000000006,59.0,1.0,10,123
2478,different,different,1.0,574.4694999999999,60.0,1.0,10,123
2479,same,same,1.0,381.3204,61.0,1.0,10,123
2480,different,different,1.0,500.71049999999997,62.0,1.0,10,123
2481,same,same,1.0,587.7783000000001,63.0,1.0,10,123
2482,same,same,1.0,495.9229,64.0,1.0,10,123
2483,same,same,1.0,460.9324000000001,65.0,1.0,10,123
2484,different,different,1.0,418.4670999999999,66.0,1.0,10,123
2485,different,different,1.0,426.6127000000001,67.0,1.0,10,123
2486,same,same,1.0,571.8460999999999,68.0,1.0,10,123
2487,same,same,1.0,496.349,69.0,1.0,10,123
2488,same,same,1.0,534.0279999999999,70.0,1.0,10,123
2489,different,different,1.0,511.80479999999994,71.0,1.0,10,123
2490,same,same,1.0,534.158,72.0,1.0,10,123
2491,same,same,1.0,523.1542000000001,73.0,1.0,10,123
2492,different,different,1.0,525.4873000000001,74.0,1.0,10,123
2493,different,different,1.0,525.6199,75.0,1.0,10,123
2494,same,same,1.0,607.0589,76.0,1.0,10,123
2495,same,same,1.0,493.3045,77.0,1.0,10,123
2496,same,same,1.0,445.30699999999996,78.0,1.0,10,123
2497,different,different,1.0,486.1177,79.0,1.0,10,123
2498,same,same,1.0,496.40439999999995,80.0,1.0,10,123
2499,same,same,1.0,474.19640000000004,81.0,1.0,10,123
2500,different,different,1.0,689.1573000000001,82.0,1.0,10,123
2501,different,different,1.0,524.8501,83.0,1.0,10,123
2502,same,same,1.0,523.6202999999999,84.0,1.0,10,123
2503,different,different,1.0,595.8101,85.0,1.0,10,123
2504,same,same,1.0,506.988,86.0,1.0,10,123
2505,different,different,1.0,542.6805999999999,87.0,1.0,10,123
2506,different,different,1.0,509.51159999999993,88.0,1.0,10,123
2507,same,same,1.0,567.4583000000001,89.0,1.0,10,123
2508,different,different,1.0,485.28599999999994,90.0,1.0,10,123
2509,different,different,1.0,480.6451,91.0,1.0,10,123
2510,different,same,0.0,504.6463,92.0,1.0,10,123
2511,same,same,1.0,608.6672,93.0,1.0,10,123
2512,same,same,1.0,514.9207,94.0,1.0,10,123
2513,different,different,1.0,482.15740000000005,95.0,1.0,10,123
2514,different,different,1.0,610.6428000000001,96.0,1.0,10,123
2516,same,same,1.0,547.8012840030715,1.0,0.0,4,123
2517,same,same,1.0,438.0651529645547,2.0,0.0,4,123
2518,different,same,0.0,319.8189160320908,3.0,0.0,4,123
2519,same,same,1.0,523.0140810599551,4.0,0.0,4,123
2520,different,different,1.0,404.4946860522032,5.0,0.0,4,123
2521,different,different,1.0,368.1162840221077,6.0,0.0,4,123
2522,different,different,1.0,486.3918399205431,7.0,0.0,4,123
2523,same,different,0.0,396.1451720679179,8.0,0.0,4,123
2524,same,same,1.0,449.9703450128436,9.0,0.0,4,123
2525,different,different,1.0,342.3028490506113,10.0,0.0,4,123
2526,different,different,1.0,452.3045369423926,11.0,0.0,4,123
2527,same,same,1.0,457.6985280727968,12.0,0.0,4,123
2528,same,same,1.0,398.9987439708784,13.0,0.0,4,123
2529,different,different,1.0,359.3087729532272,14.0,0.0,4,123
2530,same,same,1.0,427.6181230088696,15.0,0.0,4,123
2531,different,different,1.0,469.5496079511941,16.0,0.0,4,123
2532,different,different,1.0,639.769999892451,1.0,2.0,10,123
2533,different,different,1.0,509.40169999375894,2.0,2.0,10,123
2534,different,different,1.0,420.086099999026,3.0,2.0,10,123
2535,same,same,1.0,639.0549000352621,4.0,2.0,10,123
2536,different,different,1.0,517.7871000487361,5.0,2.0,10,123
2537,different,different,1.0,453.12319998629397,6.0,2.0,10,123
2538,different,same,0.0,473.272499977611,7.0,2.0,10,123
2539,same,same,1.0,484.98840001411696,8.0,2.0,10,123
2540,same,different,0.0,425.001599942334,9.0,2.0,10,123
2541,same,different,0.0,628.5009999992329,10.0,2.0,10,123
2542,same,same,1.0,605.284900055267,11.0,2.0,10,123
2543,different,different,1.0,615.2712999610229,12.0,2.0,10,123
2544,different,different,1.0,596.306399907917,13.0,2.0,10,123
2545,different,different,1.0,652.7932999888441,14.0,2.0,10,123
2546,same,same,1.0,442.819299991243,15.0,2.0,10,123
2547,same,same,1.0,537.956199957989,16.0,2.0,10,123
2548,different,different,1.0,755.4267999948929,17.0,2.0,10,123
2549,same,same,1.0,809.9514000350609,18.0,2.0,10,123
2550,different,different,1.0,632.754399906844,19.0,2.0,10,123
2551,same,same,1.0,595.909900031984,20.0,2.0,10,123
2552,same,same,1.0,522.411899990402,21.0,2.0,10,123
2553,different,different,1.0,579.667799989693,22.0,2.0,10,123
2554,same,same,1.0,620.003399904817,23.0,2.0,10,123
2555,different,different,1.0,562.412400031462,24.0,2.0,10,123
2556,different,different,1.0,841.841399902478,25.0,2.0,10,123
2557,same,same,1.0,584.2408000025899,26.0,2.0,10,123
2558,same,same,1.0,480.93520000111295,27.0,2.0,10,123
2559,same,same,1.0,648.9891000092031,28.0,2.0,10,123
2560,same,same,1.0,810.4661999968811,29.0,2.0,10,123
2561,different,different,1.0,589.833399979398,30.0,2.0,10,123
2562,same,different,0.0,496.916900039651,31.0,2.0,10,123
2563,different,different,1.0,713.9395000413059,32.0,2.0,10,123
2564,same,same,1.0,473.911399953067,33.0,2.0,10,123
2565,different,different,1.0,537.792899995111,34.0,2.0,10,123
2566,same,same,1.0,558.534000068903,35.0,2.0,10,123
2567,different,different,1.0,585.0885999388989,36.0,2.0,10,123
2568,same,same,1.0,530.798799940385,37.0,2.0,10,123
2569,same,same,1.0,514.438799931668,38.0,2.0,10,123
2570,same,same,1.0,466.103499988094,39.0,2.0,10,123
2571,different,different,1.0,465.9424000419679,40.0,2.0,10,123
2572,different,same,0.0,573.3213000930849,41.0,2.0,10,123
2573,different,different,1.0,558.9686000021171,42.0,2.0,10,123
2574,different,different,1.0,572.1571999602021,43.0,2.0,10,123
2575,same,same,1.0,529.777599964291,44.0,2.0,10,123
2576,same,same,1.0,628.5550000611689,45.0,2.0,10,123
2577,same,same,1.0,568.296800018288,46.0,2.0,10,123
2578,same,same,1.0,478.26620005071203,47.0,2.0,10,123
2579,different,different,1.0,630.86289993953,48.0,2.0,10,123
2580,same,same,1.0,559.3103000428531,49.0,2.0,10,123
2581,different,different,1.0,581.854099989869,50.0,2.0,10,123
2582,same,same,1.0,561.80420005694,51.0,2.0,10,123
2583,different,different,1.0,709.187199943699,52.0,2.0,10,123
2584,different,different,1.0,742.8406999679279,53.0,2.0,10,123
2585,same,same,1.0,590.182999963872,54.0,2.0,10,123
2586,different,different,1.0,616.4331999607379,55.0,2.0,10,123
2587,different,different,1.0,654.0271999547261,56.0,2.0,10,123
2588,same,same,1.0,604.810700053349,57.0,2.0,10,123
2589,different,different,1.0,591.0407999763271,58.0,2.0,10,123
2590,different,different,1.0,822.581000044011,59.0,2.0,10,123
2591,different,different,1.0,578.538400004618,60.0,2.0,10,123
2592,same,same,1.0,764.7082000039521,61.0,2.0,10,123
2593,same,same,1.0,610.884599969722,62.0,2.0,10,123
2594,different,different,1.0,588.4629000211129,63.0,2.0,10,123
2595,different,different,1.0,627.3133999202399,64.0,2.0,10,123
2596,same,different,0.0,658.6131999501961,65.0,2.0,10,123
2597,different,different,1.0,634.194700047374,66.0,2.0,10,123
2598,different,different,1.0,560.558400000445,67.0,2.0,10,123
2599,different,different,1.0,749.438599916175,68.0,2.0,10,123
2600,same,same,1.0,532.318799989298,69.0,2.0,10,123
2601,same,same,1.0,629.1450000135229,70.0,2.0,10,123
2602,different,different,1.0,583.4093999583271,71.0,2.0,10,123
2603,same,same,1.0,722.3698999732729,72.0,2.0,10,123
2604,same,same,1.0,576.732799992897,73.0,2.0,10,123
2605,same,same,1.0,578.498500050045,74.0,2.0,10,123
2606,different,different,1.0,524.6259999694299,75.0,2.0,10,123
2607,same,same,1.0,780.2838999778029,76.0,2.0,10,123
2608,different,different,1.0,1121.36909994297,77.0,2.0,10,123
2609,different,different,1.0,954.777700011618,78.0,2.0,10,123
2610,different,different,1.0,673.4185999957839,79.0,2.0,10,123
2611,same,same,1.0,735.2961999131371,80.0,2.0,10,123
2612,same,same,1.0,873.8336999667808,81.0,2.0,10,123
2613,different,different,1.0,525.886800023727,82.0,2.0,10,123
2614,same,same,1.0,498.08980000671,83.0,2.0,10,123
2615,different,different,1.0,642.58530002553,84.0,2.0,10,123
2616,different,different,1.0,495.74410007335206,85.0,2.0,10,123
2617,different,different,1.0,762.842399999499,86.0,2.0,10,123
2618,different,different,1.0,546.028800075874,87.0,2.0,10,123
2619,same,same,1.0,551.409599953331,88.0,2.0,10,123
2620,different,different,1.0,604.187700082548,89.0,2.0,10,123
2621,same,same,1.0,600.750899990089,90.0,2.0,10,123
2622,same,same,1.0,508.82700004149194,91.0,2.0,10,123
2623,same,same,1.0,501.377099892125,92.0,2.0,10,123
2624,same,same,1.0,512.598999892361,93.0,2.0,10,123
2625,same,same,1.0,532.462000031956,94.0,2.0,10,123
2626,different,different,1.0,488.988600089215,95.0,2.0,10,123
2627,same,same,1.0,583.637499948964,96.0,2.0,10,123
2629,different,different,1.0,456.9518002681434,1.0,1.0,9,213
2630,different,different,1.0,609.1001001186669,2.0,1.0,9,213
2631,same,same,1.0,647.8773001581429,3.0,1.0,9,213
2632,same,same,1.0,458.0799997784197,4.0,1.0,9,213
2633,same,same,1.0,554.0094999596477,5.0,1.0,9,213
2634,same,same,1.0,516.8456002138555,6.0,1.0,9,213
2635,different,same,0.0,568.4047001414001,7.0,1.0,9,213
2636,different,different,1.0,677.9272998683155,8.0,1.0,9,213
2637,different,different,1.0,569.3469997495413,9.0,1.0,9,213
2638,different,different,1.0,678.7100001238286,10.0,1.0,9,213
2639,different,different,1.0,468.0022997781634,11.0,1.0,9,213
2640,same,same,1.0,444.9644000269473,12.0,1.0,9,213
2641,same,same,1.0,488.5966996662319,13.0,1.0,9,213
2642,same,same,1.0,648.0557001195848,14.0,1.0,9,213
2643,different,different,1.0,428.8646001368761,15.0,1.0,9,213
2644,same,different,0.0,451.4000001363456,16.0,1.0,9,213
2645,different,different,1.0,759.2412997037172,17.0,1.0,9,213
2646,different,different,1.0,589.5460001192987,18.0,1.0,9,213
2647,same,same,1.0,508.42060009017587,19.0,1.0,9,213
2648,same,same,1.0,461.2448001280427,20.0,1.0,9,213
2649,different,different,1.0,518.4690002351999,21.0,1.0,9,213
2650,different,different,1.0,502.13229982182384,22.0,1.0,9,213
2651,different,different,1.0,626.9550998695195,23.0,1.0,9,213
2652,same,same,1.0,519.4260999560356,24.0,1.0,9,213
2653,same,same,1.0,493.516200222075,25.0,1.0,9,213
2654,different,different,1.0,433.5656999610365,26.0,1.0,9,213
2655,same,same,1.0,448.4176998957992,27.0,1.0,9,213
2656,different,different,1.0,564.297900069505,28.0,1.0,9,213
2657,same,same,1.0,515.1209002360702,29.0,1.0,9,213
2658,different,different,1.0,487.50199982896453,30.0,1.0,9,213
2659,different,different,1.0,615.5793000943959,31.0,1.0,9,213
2660,different,different,1.0,860.9819998964667,32.0,1.0,9,213
2661,same,same,1.0,476.7473000101745,33.0,1.0,9,213
2662,same,same,1.0,468.2897003367543,34.0,1.0,9,213
2663,same,same,1.0,520.2684001997113,35.0,1.0,9,213
2664,same,same,1.0,578.8564002141356,36.0,1.0,9,213
2665,same,same,1.0,406.6240997053683,37.0,1.0,9,213
2666,different,different,1.0,601.3271999545395,38.0,1.0,9,213
2667,different,different,1.0,538.1629001349211,39.0,1.0,9,213
2668,different,different,1.0,786.0380997881293,40.0,1.0,9,213
2669,same,same,1.0,564.6148999221623,41.0,1.0,9,213
2670,same,same,1.0,453.13129993155604,42.0,1.0,9,213
2671,same,same,1.0,536.8002001196146,43.0,1.0,9,213
2672,different,different,1.0,659.7214001230896,44.0,1.0,9,213
2673,same,same,1.0,575.7940998300911,45.0,1.0,9,213
2674,different,different,1.0,534.8614999093115,46.0,1.0,9,213
2675,same,same,1.0,630.2975998260081,47.0,1.0,9,213
2676,different,different,1.0,667.8801001980901,48.0,1.0,9,213
2677,different,different,1.0,529.298999812454,49.0,1.0,9,213
2678,different,different,1.0,561.6812002845109,50.0,1.0,9,213
2679,different,different,1.0,586.2700999714434,51.0,1.0,9,213
2680,same,same,1.0,539.7325996309519,52.0,1.0,9,213
2681,different,different,1.0,514.7491004317999,53.0,1.0,9,213
2682,different,different,1.0,606.5615997649729,54.0,1.0,9,213
2683,same,same,1.0,474.9623001553118,55.0,1.0,9,213
2684,same,same,1.0,507.3925997130573,56.0,1.0,9,213
2685,same,same,1.0,459.3625999987125,57.0,1.0,9,213
2686,same,same,1.0,478.0847001820802,58.0,1.0,9,213
2687,different,different,1.0,457.8239000402391,59.0,1.0,9,213
2688,different,different,1.0,643.5062000527978,60.0,1.0,9,213
2689,different,different,1.0,522.779299877584,61.0,1.0,9,213
2690,same,same,1.0,529.2075001634657,62.0,1.0,9,213
2691,different,different,1.0,496.1295002140105,63.0,1.0,9,213
2692,different,different,1.0,476.3454999774694,64.0,1.0,9,213
2693,same,same,1.0,553.2885999418795,65.0,1.0,9,213
2694,different,different,1.0,525.3065000288188,66.0,1.0,9,213
2695,same,same,1.0,451.6905001364648,67.0,1.0,9,213
2696,different,different,1.0,565.3274999931455,68.0,1.0,9,213
2697,same,same,1.0,455.700000282377,69.0,1.0,9,213
2698,same,same,1.0,500.3305999562144,70.0,1.0,9,213
2699,same,same,1.0,494.317399803549,71.0,1.0,9,213
2700,same,same,1.0,472.0542998984456,72.0,1.0,9,213
2701,same,same,1.0,468.4954001568258,73.0,1.0,9,213
2702,different,different,1.0,558.8946002535522,74.0,1.0,9,213
2703,same,same,1.0,468.1269000284374,75.0,1.0,9,213
2704,same,same,1.0,454.5104000717402,76.0,1.0,9,213
2705,same,same,1.0,468.6255999840796,77.0,1.0,9,213
2706,same,different,0.0,477.2784002125263,78.0,1.0,9,213
2707,different,different,1.0,550.2164997160435,79.0,1.0,9,213
2708,same,same,1.0,468.2176001369953,80.0,1.0,9,213
2709,different,different,1.0,576.2624000199139,81.0,1.0,9,213
2710,different,different,1.0,475.4151999950409,82.0,1.0,9,213
2711,different,different,1.0,527.5493999943137,83.0,1.0,9,213
2712,same,same,1.0,634.7695998847485,84.0,1.0,9,213
2713,same,same,1.0,456.4457000233233,85.0,1.0,9,213
2714,different,different,1.0,567.7693001925945,86.0,1.0,9,213
2715,different,different,1.0,558.3644001744688,87.0,1.0,9,213
2716,different,different,1.0,548.7195001915097,88.0,1.0,9,213
2717,different,different,1.0,512.4208000488579,89.0,1.0,9,213
2718,same,same,1.0,539.6533003076911,90.0,1.0,9,213
2719,same,same,1.0,481.7205998115242,91.0,1.0,9,213
2720,same,same,1.0,457.1334002539516,92.0,1.0,9,213
2721,different,different,1.0,570.6442003138363,93.0,1.0,9,213
2722,different,different,1.0,512.1335997246206,94.0,1.0,9,213
2723,same,same,1.0,488.5268001817167,95.0,1.0,9,213
2724,different,different,1.0,514.2404004000127,96.0,1.0,9,213
2725,different,different,1.0,576.7107000574471,1.0,2.0,9,213
2726,same,same,1.0,679.3378000147641,2.0,2.0,9,213
2727,different,different,1.0,665.2912003919482,3.0,2.0,9,213
2728,different,different,1.0,553.9049999788404,4.0,2.0,9,213
2729,different,different,1.0,596.2751000188291,5.0,2.0,9,213
2730,same,same,1.0,685.8672997914255,6.0,2.0,9,213
2731,different,different,1.0,708.2238001748921,7.0,2.0,9,213
2732,different,different,1.0,607.5308998115361,8.0,2.0,9,213
2733,different,different,1.0,640.4146999120712,9.0,2.0,9,213
2734,different,different,1.0,577.2215002216399,10.0,2.0,9,213
2735,same,same,1.0,483.2383999601007,11.0,2.0,9,213
2736,different,different,1.0,513.0445999093354,12.0,2.0,9,213
2737,different,different,1.0,701.2090999633074,13.0,2.0,9,213
2738,same,same,1.0,575.1200001686811,14.0,2.0,9,213
2739,same,same,1.0,574.5629002340138,15.0,2.0,9,213
2740,different,different,1.0,544.7526997886598,16.0,2.0,9,213
2741,same,same,1.0,604.1687997058034,17.0,2.0,9,213
2742,same,same,1.0,516.5999000892043,18.0,2.0,9,213
2743,different,different,1.0,595.798300113529,19.0,2.0,9,213
2744,different,different,1.0,585.9552999027073,20.0,2.0,9,213
2745,same,same,1.0,527.0438999868929,21.0,2.0,9,213
2746,same,same,1.0,608.9544002898037,22.0,2.0,9,213
2747,different,different,1.0,663.4591002948582,23.0,2.0,9,213
2748,different,different,1.0,727.5864998809993,24.0,2.0,9,213
2749,different,same,0.0,563.8826000504196,25.0,2.0,9,213
2750,different,different,1.0,733.1238999031484,26.0,2.0,9,213
2751,same,same,1.0,608.0521997064352,27.0,2.0,9,213
2752,same,same,1.0,694.3200998939574,28.0,2.0,9,213
2753,different,different,1.0,638.0769000388682,29.0,2.0,9,213
2754,same,same,1.0,573.1496997177601,30.0,2.0,9,213
